t,x,y,yaw
91.796,1.1057,-1.7414,1.3560
91.817,1.1060,-1.7415,1.3613
91.838,1.1062,-1.7415,1.3666
91.859,1.1065,-1.7416,1.3718
91.880,1.1067,-1.7416,1.3771
91.901,1.1069,-1.7417,1.3823
91.922,1.1072,-1.7417,1.3876
91.943,1.1074,-1.7417,1.3928
91.964,1.1077,-1.7418,1.3981
91.985,1.1079,-1.7418,1.4033
92.006,1.1081,-1.7419,1.4086
92.027,1.1083,-1.7419,1.4126
92.048,1.1085,-1.7419,1.4163
92.069,1.1087,-1.7420,1.4200
92.090,1.1088,-1.7420,1.4234
92.111,1.1090,-1.7420,1.4269
92.132,1.1091,-1.7420,1.4302
92.153,1.1093,-1.7420,1.4334
92.174,1.1094,-1.7421,1.4365
92.195,1.1096,-1.7421,1.4396
92.216,1.1097,-1.7421,1.4426
92.237,1.1098,-1.7421,1.4454
92.258,1.1100,-1.7421,1.4483
92.279,1.1101,-1.7421,1.4511
92.300,1.1102,-1.7422,1.4538
92.321,1.1103,-1.7422,1.4564
92.342,1.1105,-1.7422,1.4589
92.363,1.1106,-1.7422,1.4614
92.384,1.1107,-1.7422,1.4640
92.405,1.1108,-1.7422,1.4665
92.426,1.1109,-1.7422,1.4690
92.447,1.1110,-1.7422,1.4715
92.468,1.1112,-1.7423,1.4740
92.489,1.1113,-1.7423,1.4765
92.510,1.1114,-1.7423,1.4791
92.531,1.1115,-1.7423,1.4816
92.552,1.1116,-1.7423,1.4841
92.573,1.1117,-1.7423,1.4866
92.594,1.1118,-1.7423,1.4891
92.615,1.1120,-1.7423,1.4916
92.636,1.1121,-1.7423,1.4942
92.657,1.1122,-1.7423,1.4967
92.678,1.1123,-1.7424,1.4992
92.699,1.1124,-1.7424,1.5017
92.720,1.1125,-1.7424,1.5042
92.741,1.1127,-1.7424,1.5068
92.762,1.1128,-1.7424,1.5093
92.783,1.1129,-1.7424,1.5118
92.804,1.1130,-1.7424,1.5143
92.825,1.1131,-1.7424,1.5168
92.846,1.1132,-1.7424,1.5193
92.867,1.1134,-1.7424,1.5219
92.888,1.1135,-1.7424,1.5244
92.909,1.1136,-1.7424,1.5269
92.930,1.1137,-1.7424,1.5294
92.951,1.1138,-1.7424,1.5319
92.972,1.1140,-1.7424,1.5345
92.993,1.1141,-1.7424,1.5370
93.014,1.1142,-1.7425,1.5390
93.035,1.1142,-1.7425,1.5390
93.056,1.1142,-1.7425,1.5390
93.077,1.1142,-1.7425,1.5390
93.098,1.1142,-1.7425,1.5390
93.119,1.1142,-1.7425,1.5390
93.140,1.1142,-1.7425,1.5390
93.161,1.1142,-1.7425,1.5390
93.182,1.1142,-1.7425,1.5390
93.203,1.1142,-1.7425,1.5391
93.224,1.1142,-1.7425,1.5391
93.245,1.1142,-1.7425,1.5391
93.266,1.1142,-1.7425,1.5391
93.287,1.1142,-1.7425,1.5391
93.308,1.1142,-1.7425,1.5391
93.329,1.1142,-1.7425,1.5391
93.350,1.1142,-1.7415,1.5389
93.371,1.1142,-1.7394,1.5385
93.392,1.1143,-1.7373,1.5383
93.413,1.1143,-1.7352,1.5381
93.434,1.1144,-1.7331,1.5380
93.455,1.1145,-1.7292,1.5378
93.476,1.1147,-1.7250,1.5378
93.497,1.1148,-1.7209,1.5378
93.518,1.1149,-1.7167,1.5378
93.539,1.1150,-1.7126,1.5378
93.560,1.1152,-1.7084,1.5378
93.581,1.1153,-1.7031,1.5380
93.602,1.1155,-1.6971,1.5383
93.623,1.1157,-1.6911,1.5385
93.644,1.1159,-1.6851,1.5387
93.665,1.1161,-1.6791,1.5390
93.686,1.1163,-1.6732,1.5392
93.707,1.1165,-1.6664,1.5396
93.728,1.1168,-1.6590,1.5401
93.749,1.1170,-1.6516,1.5406
93.770,1.1172,-1.6442,1.5411
93.791,1.1175,-1.6368,1.5416
93.812,1.1177,-1.6294,1.5420
93.833,1.1179,-1.6216,1.5423
93.854,1.1182,-1.6138,1.5426
93.875,1.1184,-1.6060,1.5429
93.896,1.1186,-1.5981,1.5430
93.917,1.1188,-1.5901,1.5431
93.938,1.1191,-1.5818,1.5433
93.959,1.1193,-1.5734,1.5434
93.980,1.1196,-1.5650,1.5435
94.001,1.1198,-1.5566,1.5435
94.022,1.1200,-1.5482,1.5435
94.043,1.1202,-1.5398,1.5436
94.064,1.1205,-1.5315,1.5436
94.085,1.1207,-1.5231,1.5436
94.106,1.1209,-1.5147,1.5436
94.127,1.1212,-1.5064,1.5435
94.148,1.1214,-1.4981,1.5434
94.169,1.1216,-1.4899,1.5433
94.190,1.1218,-1.4816,1.5432
94.211,1.1220,-1.4733,1.5431
94.232,1.1223,-1.4650,1.5429
94.253,1.1225,-1.4566,1.5428
94.274,1.1227,-1.4482,1.5426
94.295,1.1230,-1.4398,1.5424
94.316,1.1232,-1.4314,1.5422
94.337,1.1234,-1.4230,1.5420
94.358,1.1236,-1.4146,1.5418
94.379,1.1239,-1.4062,1.5416
94.400,1.1241,-1.3978,1.5414
94.421,1.1243,-1.3894,1.5413
94.442,1.1246,-1.3810,1.5411
94.463,1.1248,-1.3726,1.5409
94.484,1.1251,-1.3643,1.5407
94.505,1.1253,-1.3559,1.5406
94.526,1.1255,-1.3475,1.5405
94.547,1.1258,-1.3391,1.5404
94.568,1.1260,-1.3310,1.5403
94.589,1.1262,-1.3228,1.5402
94.610,1.1265,-1.3146,1.5401
94.631,1.1267,-1.3064,1.5400
94.652,1.1269,-1.2981,1.5399
94.673,1.1272,-1.2897,1.5399
94.694,1.1274,-1.2813,1.5399
94.715,1.1277,-1.2729,1.5398
94.736,1.1279,-1.2645,1.5398
94.757,1.1281,-1.2561,1.5398
94.778,1.1284,-1.2477,1.5397
94.799,1.1286,-1.2393,1.5397
94.820,1.1289,-1.2310,1.5396
94.841,1.1291,-1.2228,1.5395
94.862,1.1294,-1.2145,1.5394
94.883,1.1296,-1.2062,1.5392
94.904,1.1298,-1.1979,1.5391
94.925,1.1301,-1.1895,1.5390
94.946,1.1303,-1.1811,1.5389
94.967,1.1306,-1.1727,1.5388
94.988,1.1308,-1.1643,1.5387
95.009,1.1310,-1.1561,1.5386
95.030,1.1313,-1.1479,1.5386
95.051,1.1315,-1.1398,1.5385
95.072,1.1318,-1.1316,1.5385
95.093,1.1320,-1.1234,1.5385
95.114,1.1322,-1.1152,1.5385
95.135,1.1325,-1.1070,1.5384
95.156,1.1327,-1.0987,1.5384
95.177,1.1330,-1.0904,1.5383
95.198,1.1332,-1.0821,1.5383
95.219,1.1335,-1.0737,1.5382
95.240,1.1337,-1.0653,1.5381
95.261,1.1339,-1.0570,1.5380
95.282,1.1342,-1.0486,1.5379
95.303,1.1344,-1.0402,1.5378
95.324,1.1347,-1.0319,1.5376
95.345,1.1349,-1.0237,1.5375
95.366,1.1352,-1.0154,1.5374
95.387,1.1354,-1.0071,1.5373
95.408,1.1356,-0.9987,1.5372
95.429,1.1359,-0.9903,1.5372
95.450,1.1361,-0.9819,1.5372
95.471,1.1364,-0.9735,1.5372
95.492,1.1366,-0.9651,1.5371
95.513,1.1369,-0.9567,1.5371
95.534,1.1371,-0.9483,1.5371
95.555,1.1374,-0.9400,1.5370
95.576,1.1376,-0.9318,1.5370
95.597,1.1379,-0.9235,1.5370
95.618,1.1381,-0.9152,1.5369
95.639,1.1384,-0.9069,1.5369
95.660,1.1386,-0.8986,1.5368
95.681,1.1389,-0.8904,1.5367
95.702,1.1391,-0.8821,1.5366
95.723,1.1394,-0.8738,1.5365
95.744,1.1396,-0.8655,1.5364
95.765,1.1399,-0.8572,1.5363
95.786,1.1401,-0.8489,1.5361
95.807,1.1404,-0.8407,1.5360
95.828,1.1406,-0.8324,1.5360
95.849,1.1409,-0.8241,1.5360
95.870,1.1411,-0.8158,1.5359
95.891,1.1414,-0.8075,1.5359
95.912,1.1416,-0.7991,1.5359
95.933,1.1419,-0.7907,1.5358
95.954,1.1421,-0.7824,1.5358
95.975,1.1424,-0.7740,1.5358
95.996,1.1427,-0.7658,1.5358
96.017,1.1429,-0.7575,1.5358
96.038,1.1432,-0.7492,1.5358
96.059,1.1434,-0.7409,1.5358
96.080,1.1437,-0.7326,1.5358
96.101,1.1439,-0.7242,1.5357
96.122,1.1442,-0.7158,1.5356
96.143,1.1444,-0.7074,1.5355
96.164,1.1447,-0.6990,1.5355
96.185,1.1449,-0.6906,1.5354
96.206,1.1452,-0.6823,1.5354
96.227,1.1454,-0.6742,1.5354
96.248,1.1457,-0.6660,1.5354
96.269,1.1459,-0.6578,1.5354
96.290,1.1462,-0.6496,1.5354
96.311,1.1464,-0.6413,1.5354
96.332,1.1467,-0.6331,1.5353
96.353,1.1469,-0.6248,1.5354
96.374,1.1472,-0.6165,1.5353
96.395,1.1475,-0.6081,1.5352
96.416,1.1477,-0.5997,1.5352
96.437,1.1480,-0.5913,1.5351
96.458,1.1482,-0.5829,1.5350
96.479,1.1485,-0.5745,1.5349
96.500,1.1487,-0.5661,1.5348
96.521,1.1490,-0.5578,1.5348
96.542,1.1493,-0.5495,1.5348
96.563,1.1495,-0.5412,1.5348
96.584,1.1498,-0.5329,1.5348
96.605,1.1500,-0.5246,1.5348
96.626,1.1503,-0.5162,1.5348
96.647,1.1505,-0.5079,1.5348
96.668,1.1508,-0.4995,1.5348
96.689,1.1510,-0.4911,1.5348
96.710,1.1513,-0.4827,1.5348
96.731,1.1516,-0.4744,1.5348
96.752,1.1518,-0.4661,1.5348
96.773,1.1521,-0.4579,1.5348
96.794,1.1523,-0.4496,1.5348
96.815,1.1526,-0.4413,1.5348
96.836,1.1528,-0.4329,1.5348
96.857,1.1531,-0.4245,1.5348
96.878,1.1533,-0.4161,1.5348
96.899,1.1536,-0.4077,1.5348
96.920,1.1539,-0.3993,1.5348
96.941,1.1541,-0.3909,1.5348
96.962,1.1544,-0.3825,1.5348
96.983,1.1546,-0.3741,1.5348
97.004,1.1549,-0.3659,1.5348
97.025,1.1551,-0.3576,1.5348
97.046,1.1554,-0.3493,1.5348
97.067,1.1556,-0.3410,1.5348
97.088,1.1559,-0.3327,1.5348
97.109,1.1562,-0.3243,1.5348
97.130,1.1564,-0.3159,1.5348
97.151,1.1567,-0.3075,1.5348
97.172,1.1569,-0.2991,1.5348
97.193,1.1572,-0.2907,1.5348
97.214,1.1575,-0.2823,1.5348
97.235,1.1577,-0.2739,1.5348
97.256,1.1580,-0.2655,1.5348
97.277,1.1582,-0.2572,1.5348
97.298,1.1585,-0.2489,1.5348
97.319,1.1587,-0.2406,1.5348
97.340,1.1590,-0.2323,1.5348
97.361,1.1593,-0.2241,1.5348
97.382,1.1595,-0.2158,1.5348
97.403,1.1598,-0.2075,1.5348
97.424,1.1600,-0.1991,1.5348
97.445,1.1603,-0.1907,1.5348
97.466,1.1605,-0.1823,1.5348
97.487,1.1608,-0.1739,1.5348
97.508,1.1610,-0.1655,1.5348
97.529,1.1613,-0.1571,1.5348
97.550,1.1615,-0.1487,1.5348
97.571,1.1618,-0.1403,1.5348
97.592,1.1621,-0.1319,1.5348
97.613,1.1623,-0.1235,1.5348
97.634,1.1626,-0.1151,1.5348
97.655,1.1628,-0.1067,1.5348
97.676,1.1631,-0.0983,1.5348
97.697,1.1633,-0.0900,1.5348
97.718,1.1636,-0.0817,1.5348
97.739,1.1638,-0.0734,1.5348
97.760,1.1641,-0.0651,1.5348
97.781,1.1644,-0.0568,1.5348
97.802,1.1646,-0.0485,1.5348
97.823,1.1649,-0.0402,1.5348
97.844,1.1651,-0.0318,1.5348
97.865,1.1654,-0.0234,1.5348
97.886,1.1656,-0.0150,1.5348
97.907,1.1659,-0.0066,1.5348
97.928,1.1661,0.0018,1.5348
97.949,1.1664,0.0102,1.5348
97.970,1.1666,0.0186,1.5348
97.991,1.1669,0.0267,1.5348
98.012,1.1672,0.0349,1.5348
98.033,1.1674,0.0431,1.5348
98.054,1.1677,0.0512,1.5348
98.075,1.1679,0.0594,1.5348
98.096,1.1682,0.0677,1.5348
98.117,1.1684,0.0759,1.5348
98.138,1.1687,0.0842,1.5348
98.159,1.1689,0.0925,1.5348
98.180,1.1692,0.1008,1.5348
98.201,1.1694,0.1091,1.5348
98.222,1.1697,0.1175,1.5348
98.243,1.1699,0.1259,1.5348
98.264,1.1702,0.1343,1.5348
98.285,1.1704,0.1427,1.5348
98.306,1.1707,0.1511,1.5348
98.327,1.1710,0.1595,1.5348
98.348,1.1712,0.1677,1.5348
98.369,1.1715,0.1758,1.5348
98.390,1.1717,0.1840,1.5348
98.411,1.1719,0.1922,1.5348
98.432,1.1722,0.2003,1.5348
98.453,1.1724,0.2086,1.5348
98.474,1.1727,0.2170,1.5348
98.495,1.1729,0.2254,1.5348
98.516,1.1732,0.2338,1.5348
98.537,1.1735,0.2422,1.5348
98.558,1.1737,0.2505,1.5348
98.579,1.1739,0.2587,1.5348
98.600,1.1742,0.2670,1.5348
98.621,1.1744,0.2753,1.5348
98.642,1.1747,0.2836,1.5349
98.663,1.1750,0.2920,1.5350
98.684,1.1752,0.3004,1.5350
98.705,1.1755,0.3088,1.5351
98.726,1.1757,0.3171,1.5351
98.747,1.1760,0.3254,1.5351
98.768,1.1762,0.3337,1.5351
98.789,1.1765,0.3419,1.5351
98.810,1.1767,0.3502,1.5351
98.831,1.1770,0.3585,1.5351
98.852,1.1772,0.3669,1.5357
98.873,1.1775,0.3752,1.5367
98.894,1.1778,0.3836,1.5377
98.915,1.1781,0.3920,1.5386
98.936,1.1784,0.4004,1.5396
98.957,1.1786,0.4088,1.5405
98.978,1.1789,0.4172,1.5414
98.999,1.1791,0.4256,1.5423
99.020,1.1793,0.4340,1.5431
99.041,1.1796,0.4423,1.5440
99.062,1.1798,0.4506,1.5449
99.083,1.1801,0.4589,1.5458
99.104,1.1803,0.4672,1.5467
99.125,1.1806,0.4755,1.5476
99.146,1.1808,0.4839,1.5484
99.167,1.1810,0.4923,1.5492
99.188,1.1812,0.5007,1.5500
99.209,1.1814,0.5091,1.5508
99.230,1.1816,0.5175,1.5516
99.251,1.1818,0.5258,1.5524
99.272,1.1820,0.5341,1.5532
99.293,1.1822,0.5424,1.5540
99.314,1.1823,0.5507,1.5548
99.335,1.1825,0.5590,1.5556
99.356,1.1827,0.5672,1.5565
99.377,1.1828,0.5755,1.5572
99.398,1.1830,0.5838,1.5579
99.419,1.1831,0.5921,1.5587
99.440,1.1832,0.6004,1.5594
99.461,1.1834,0.6087,1.5601
99.482,1.1835,0.6170,1.5609
99.503,1.1836,0.6254,1.5614
99.524,1.1837,0.6338,1.5620
99.545,1.1838,0.6422,1.5626
99.566,1.1839,0.6506,1.5631
99.587,1.1840,0.6590,1.5637
99.608,1.1841,0.6674,1.5643
99.629,1.1841,0.6755,1.5652
99.650,1.1842,0.6836,1.5664
99.671,1.1843,0.6916,1.5675
99.692,1.1844,0.6997,1.5686
99.713,1.1845,0.7077,1.5698
99.734,1.1845,0.7158,1.5709
99.755,1.1846,0.7239,1.5720
99.776,1.1846,0.7319,1.5732
99.797,1.1846,0.7402,1.5741
99.818,1.1846,0.7485,1.5750
99.839,1.1846,0.7568,1.5759
99.860,1.1846,0.7648,1.5768
99.881,1.1846,0.7728,1.5776
99.902,1.1846,0.7808,1.5785
99.923,1.1846,0.7889,1.5794
99.944,1.1845,0.7972,1.5800
99.965,1.1845,0.8054,1.5807
99.986,1.1844,0.8137,1.5814
100.007,1.1844,0.8220,1.5820
100.028,1.1843,0.8304,1.5830
100.049,1.1843,0.8388,1.5839
100.070,1.1842,0.8472,1.5849
100.091,1.1841,0.8556,1.5859
100.112,1.1840,0.8640,1.5868
100.133,1.1839,0.8723,1.5878
100.154,1.1838,0.8802,1.5887
100.175,1.1837,0.8882,1.5896
100.196,1.1836,0.8961,1.5905
100.217,1.1835,0.9040,1.5914
100.238,1.1834,0.9120,1.5923
100.259,1.1833,0.9201,1.5932
100.280,1.1831,0.9282,1.5941
100.301,1.1830,0.9362,1.5950
100.322,1.1828,0.9444,1.5953
100.343,1.1826,0.9525,1.5954
100.364,1.1824,0.9606,1.5956
100.385,1.1822,0.9687,1.5958
100.406,1.1820,0.9769,1.5960
100.427,1.1818,0.9850,1.5961
100.448,1.1816,0.9932,1.5962
100.469,1.1814,1.0015,1.5962
100.490,1.1812,1.0098,1.5962
100.511,1.1810,1.0180,1.5962
100.532,1.1808,1.0260,1.5961
100.553,1.1806,1.0339,1.5961
100.574,1.1804,1.0418,1.5960
100.595,1.1802,1.0497,1.5959
100.616,1.1800,1.0576,1.5959
100.637,1.1798,1.0646,1.5966
100.658,1.1797,1.0716,1.5973
100.679,1.1795,1.0786,1.5981
100.700,1.1794,1.0855,1.5988
100.721,1.1792,1.0920,1.5995
100.742,1.1790,1.0986,1.6002
100.763,1.1789,1.1052,1.6009
100.784,1.1787,1.1118,1.6015
100.805,1.1785,1.1184,1.6022
100.826,1.1783,1.1250,1.6029
100.847,1.1781,1.1316,1.6036
100.868,1.1780,1.1379,1.6042
100.889,1.1778,1.1442,1.6049
100.910,1.1776,1.1505,1.6055
100.931,1.1774,1.1568,1.6062
100.952,1.1772,1.1630,1.6065
100.973,1.1770,1.1689,1.6063
100.994,1.1768,1.1748,1.6061
101.015,1.1765,1.1808,1.6059
101.036,1.1763,1.1867,1.6057
101.057,1.1761,1.1925,1.6055
101.078,1.1759,1.1980,1.6052
101.099,1.1757,1.2035,1.6050
101.120,1.1755,1.2091,1.6047
101.141,1.1753,1.2145,1.6044
101.162,1.1751,1.2196,1.6041
101.183,1.1749,1.2248,1.6039
101.204,1.1747,1.2299,1.6036
101.225,1.1745,1.2349,1.6032
101.246,1.1744,1.2399,1.6029
101.267,1.1742,1.2448,1.6026
101.288,1.1740,1.2498,1.6022
101.309,1.1738,1.2548,1.6019
101.330,1.1736,1.2597,1.6016
101.351,1.1734,1.2645,1.6012
101.372,1.1732,1.2693,1.6008
101.393,1.1730,1.2741,1.6005
101.414,1.1729,1.2787,1.6001
101.435,1.1727,1.2831,1.5997
101.456,1.1725,1.2875,1.5992
101.477,1.1723,1.2919,1.5988
101.498,1.1721,1.2962,1.5984
101.519,1.1720,1.3004,1.5979
101.540,1.1718,1.3046,1.5974
101.561,1.1716,1.3088,1.5969
101.582,1.1714,1.3130,1.5964
101.603,1.1712,1.3171,1.5959
101.624,1.1710,1.3212,1.5953
101.645,1.1708,1.3252,1.5948
101.666,1.1706,1.3293,1.5942
101.687,1.1704,1.3334,1.5936
101.708,1.1702,1.3375,1.5931
101.729,1.1700,1.3416,1.5925
101.750,1.1699,1.3456,1.5919
101.771,1.1697,1.3494,1.5913
101.792,1.1694,1.3531,1.5907
101.813,1.1692,1.3569,1.5900
101.834,1.1691,1.3602,1.5905
101.855,1.1690,1.3633,1.5913
101.876,1.1689,1.3664,1.5921
101.897,1.1687,1.3698,1.5935
101.918,1.1686,1.3737,1.5961
101.939,1.1685,1.3775,1.5986
101.960,1.1684,1.3814,1.6011
101.981,1.1683,1.3853,1.6036
102.002,1.1682,1.3890,1.6068
102.023,1.1683,1.3924,1.6111
102.044,1.1683,1.3957,1.6155
102.065,1.1683,1.3990,1.6199
102.086,1.1684,1.4024,1.6243
102.107,1.1684,1.4057,1.6287
102.128,1.1684,1.4088,1.6330
102.149,1.1684,1.4120,1.6373
102.170,1.1684,1.4152,1.6417
102.191,1.1684,1.4183,1.6460
102.212,1.1683,1.4215,1.6503
102.233,1.1683,1.4245,1.6546
102.254,1.1682,1.4274,1.6589
102.275,1.1681,1.4304,1.6632
102.296,1.1681,1.4332,1.6673
102.317,1.1680,1.4361,1.6713
102.338,1.1679,1.4389,1.6754
102.359,1.1678,1.4417,1.6795
102.380,1.1676,1.4445,1.6836
102.401,1.1675,1.4474,1.6877
102.422,1.1672,1.4503,1.6890
102.443,1.1669,1.4532,1.6902
102.464,1.1666,1.4561,1.6915
102.485,1.1663,1.4590,1.6926
102.506,1.1661,1.4617,1.6935
102.527,1.1658,1.4643,1.6945
102.548,1.1655,1.4670,1.6954
102.569,1.1652,1.4697,1.6964
102.590,1.1650,1.4719,1.6989
102.611,1.1649,1.4741,1.7015
102.632,1.1647,1.4762,1.7041
102.653,1.1645,1.4784,1.7067
102.674,1.1642,1.4809,1.7075
102.695,1.1639,1.4833,1.7082
102.716,1.1636,1.4858,1.7090
102.737,1.1633,1.4883,1.7098
102.758,1.1630,1.4908,1.7105
102.779,1.1627,1.4931,1.7112
102.800,1.1624,1.4955,1.7119
102.821,1.1621,1.4978,1.7126
102.842,1.1618,1.5002,1.7133
102.863,1.1615,1.5026,1.7140
102.884,1.1612,1.5048,1.7146
102.905,1.1609,1.5071,1.7152
102.926,1.1606,1.5093,1.7158
102.947,1.1603,1.5116,1.7164
102.968,1.1600,1.5138,1.7170
102.989,1.1597,1.5160,1.7176
103.010,1.1594,1.5182,1.7182
103.031,1.1591,1.5203,1.7187
103.052,1.1588,1.5225,1.7192
103.073,1.1585,1.5246,1.7197
103.094,1.1582,1.5266,1.7204
103.115,1.1580,1.5287,1.7210
103.136,1.1577,1.5307,1.7216
103.157,1.1574,1.5327,1.7222
103.178,1.1571,1.5346,1.7227
103.199,1.1569,1.5366,1.7233
103.220,1.1566,1.5385,1.7238
103.241,1.1563,1.5404,1.7243
103.262,1.1560,1.5423,1.7249
103.283,1.1558,1.5441,1.7255
103.304,1.1555,1.5459,1.7261
103.325,1.1553,1.5478,1.7267
103.346,1.1550,1.5496,1.7273
103.367,1.1548,1.5513,1.7279
103.388,1.1545,1.5530,1.7284
103.409,1.1543,1.5547,1.7290
103.430,1.1540,1.5564,1.7295
103.451,1.1538,1.5581,1.7301
103.472,1.1535,1.5598,1.7306
103.493,1.1533,1.5615,1.7311
103.514,1.1531,1.5631,1.7316
103.535,1.1528,1.5647,1.7321
103.556,1.1526,1.5663,1.7329
103.577,1.1524,1.5678,1.7346
103.598,1.1523,1.5693,1.7362
